,folder,name,width,height,depth,R,G,B
199,n02391049,2651,375,500,3,0.44511955426644223,0.47710556986696334,0.37652420328156294
200,n02391049,4185,375,500,3,0.7458874328493365,0.6652624635948281,0.4059578488094844
201,n02391049,8539,320,500,3,0.5491081363371296,0.47014218163447963,0.4053243797726198
202,n02391049,161,333,500,3,0.5515199715319011,0.5011415564669086,0.37227291864839235
203,n02391049,7048,333,500,3,0.38179853673488934,0.3920708549840024,0.3247506313184967
204,n02391049,10175,375,500,3,0.5066279745661559,0.4682115996432517,0.4180651287444147
205,n02391049,10948,600,800,3,0.5383897199343829,0.4453274003131672,0.3964839822840529
206,n02391049,1703,500,332,3,0.44437980278816736,0.42467686727870335,0.37054397597189165
207,n02391049,3087,375,500,3,0.493171747614458,0.44506582970874453,0.3662643332305891
208,n02391049,9421,375,500,3,0.5050943098472448,0.5409962549994753,0.44823331405376393
209,n02391049,4276,330,500,3,0.5682575271058433,0.5444196755507412,0.43456548296391906
210,n02391049,3098,333,500,3,0.5456999877409603,0.5511893437213287,0.40310612561611947
211,n02391049,18,500,452,3,0.5252023994837071,0.48349861916118714,0.4360847422241536
212,n02391049,10342,651,510,3,0.4915614199551847,0.4654195657601552,0.4396008711805376
213,n02391049,8214,500,406,3,0.4793335031489077,0.4678162595484662,0.3752109080155879
214,n02391049,3239,375,500,3,0.48663031617563374,0.44465277917244056,0.36459768441347173
215,n02391049,2111,600,800,3,0.5086801176037758,0.5522948725787505,0.44273417642793556
216,n02391049,9528,332,500,3,0.39915671359240007,0.36595871513181555,0.26704423749299755
217,n02391049,3805,375,500,3,0.47859498401684175,0.4785346059782269,0.4649806374739351
218,n02391049,41,333,500,3,0.5293024580742821,0.4957819785383606,0.43211837356148614
219,n02391049,865,373,500,3,0.5154843190682267,0.45338640451639334,0.3886014496625171
220,n02391049,1436,333,500,3,0.5807696059180316,0.47204528361940395,0.36558597650344343
221,n02391049,8269,193,500,3,0.5,0.5,0.5
222,n02391049,2242,375,500,3,0.48168455359729223,0.4974765657663983,0.5283356949504203
223,n02391049,5163,331,500,3,0.39226773471644855,0.4082000538750028,0.3844961495404699
224,n02391049,9000,375,500,3,0.4444863238752005,0.46206607197315297,0.5473900880076717
225,n02391049,6683,375,500,3,0.5,0.5,0.5
226,n02391049,7487,375,500,3,0.4933238142121853,0.44432783234662654,0.37433303865295847
227,n02391049,3046,270,360,3,0.4215795964088297,0.4064287399991357,0.4222365372662033
228,n02391049,2665,333,500,3,0.494629055455577,0.6165159182729487,0.41390099954467596
229,n02391049,2946,389,500,3,0.531259438299661,0.4232360034679347,0.21928690154042857
230,n02391049,1097,800,600,3,0.6072276974884827,0.5707236002084455,0.5162586687871068
231,n02391049,77,216,288,3,0.36165310103098836,0.39906883521296826,0.2809047667932793
232,n02391049,2612,357,500,3,0.4195095223018231,0.44095691655360864,0.3410622915535403
233,n02391049,1053,1200,961,3,0.5670130744143229,0.565236984594568,0.5557467547332687
234,n02391049,6060,353,500,3,0.5058412532579735,0.43187523579374554,0.41238473068334497
235,n02391049,2999,400,500,3,0.5154998256024826,0.4974281484159568,0.48590323429176646
236,n02391049,2477,334,500,3,0.41515824848311045,0.3383704871222737,0.19793110791425053
237,n02391049,9136,568,800,3,0.42845526199789774,0.38268939709196054,0.2915031652235385
238,n02391049,2223,375,500,3,0.5349314758695554,0.5293566012953645,0.47392340445156306
239,n02391049,738,465,462,3,0.49263735113470225,0.4815607937681703,0.45900586513234537
240,n02391049,2383,500,300,3,0.48044327142346893,0.5154641866087863,0.46420973340293614
241,n02391049,351,480,640,3,0.3931012207919688,0.5063409305727489,0.32295497326272876
242,n02391049,23880,342,500,3,0.5461980163412115,0.5482859270180195,0.48056250749514495
243,n02391049,533,500,492,3,0.5342684373068627,0.4904065714715678,0.5158747149967773
244,n02391049,699,332,500,3,0.4519976716629685,0.4632465207021993,0.45489969659919394
245,n02391049,659,606,750,3,0.5076934215647804,0.49091330911131154,0.43227257922315526
246,n02391049,9058,375,500,3,0.6310123992017995,0.4644306142398421,0.26304025530369535
247,n02391049,5924,375,500,3,0.4829570999744242,0.6051680915470821,0.3980036233691473
248,n02391049,6471,375,500,3,0.41396698035255586,0.34641233663621196,0.283210912826699
249,n02391049,249,333,500,3,0.45007145228575135,0.35108650212686954,0.2415350481315843
250,n02391049,2631,375,500,3,0.5040542767036884,0.48810627176744825,0.33548329631153156
251,n02391049,4748,333,500,3,0.5125721945507992,0.3801366631110756,0.2730140327732217
252,n02391049,2647,480,640,3,0.5848312147432311,0.5284558668033843,0.45280659135349854
253,n02391049,2821,600,800,3,0.4844754120028843,0.44183512556060267,0.3837238412684703
254,n02391049,704,332,500,3,0.41665227022805873,0.42859292077708894,0.36954297947843456
255,n02391049,6326,333,500,3,0.36599772999445906,0.3711755470951675,0.3274611090258042
256,n02391049,2003,768,1024,3,0.3047255006262866,0.3230624228994272,0.3023293973520546
257,n02391049,111,375,500,3,0.4244319228126256,0.49771251307313474,0.43697347143287685
258,n02391049,2768,500,335,3,0.5485498789948957,0.4491152004558159,0.29345881520055045
259,n02391049,5990,333,500,3,0.3844477962125021,0.4621801362894984,0.22356776826536562
260,n02391049,31300,340,500,3,0.6309339751399431,0.5047431823875821,0.3315910671662918
261,n02391049,2743,357,500,3,0.5152876826108564,0.5656064790329353,0.4500112304745223
262,n02391049,10257,375,500,3,0.398673426789138,0.3254076292810748,0.2518039346485162
263,n02391049,3291,332,500,3,0.35317199979536323,0.38510270424005616,0.2606741046925116
264,n02391049,2356,333,500,3,0.4851860922549503,0.47425075141356066,0.44124627084733753
265,n02391049,13293,333,500,3,0.5142912857778486,0.49059167273036847,0.3964168421526061
266,n02391049,3326,476,500,3,0.4097344913393239,0.4069891983496047,0.33710133666420194
267,n02391049,10504,500,279,3,0.49607436064636984,0.5239066835947431,0.31897104331175846
268,n02391049,3517,500,375,3,0.589525989034693,0.5723742261001734,0.5221034075877182
269,n02391049,1741,500,226,3,0.5747748996505819,0.5312176004422388,0.4126894469127857
270,n02391049,999,536,500,3,0.5138464143896819,0.46858075502848046,0.3955737387512522
271,n02391049,628,356,500,3,0.5523138242629446,0.513956589376991,0.4679029238186126
272,n02391049,1067,333,500,3,0.48756570813789973,0.5003733291808622,0.46925983773904234
273,n02391049,193,372,500,3,0.3599287552394116,0.37496240447431367,0.34701909621347776
274,n02391049,4445,326,450,3,0.5270149313424125,0.514732103878927,0.45234424948697627
275,n02391049,3137,333,500,3,0.48104581233045773,0.45438646565816443,0.42795473075121443
276,n02391049,3149,375,500,3,0.4957693634258359,0.5343387507099124,0.3507296213022969
277,n02391049,10158,302,500,3,0.571614400644805,0.44882532053674046,0.28039029110756203
278,n02391049,427,240,156,3,0.529803028466565,0.5712316231846459,0.48285166070910884
279,n02391049,2275,536,363,3,0.584235273394452,0.5277634565697339,0.3791770375156442
280,n02391049,1158,500,375,3,0.4357821144648243,0.4649785428655028,0.4278819398626514
281,n02391049,8008,150,120,3,0.5,0.5,0.5
282,n02391049,10027,500,405,3,0.45286957421177326,0.4340090220629476,0.41466125354778943
283,n02391049,10681,715,800,3,0.4670456719106215,0.3859912546934395,0.4080994652058136
284,n02391049,9336,333,496,3,0.63544030790846,0.4789860630818198,0.3553930275484972
285,n02391049,926,500,375,3,0.571941629292703,0.516985502006958,0.4372632943869424
286,n02391049,3770,358,500,3,0.43331352743117446,0.44623350128280426,0.4002120834320766
287,n02391049,3693,334,500,3,0.5344272460655362,0.4865349517942734,0.43144724288047714
288,n02391049,8878,333,500,3,0.5021759081492284,0.49583395411579784,0.485485641654887
289,n02391049,270,333,500,3,0.5001970959555692,0.42127239122742277,0.17200599579929562
290,n02391049,787,375,500,3,0.35319391198684247,0.3747193870795955,0.3044970641685374
291,n02391049,1124,375,500,3,0.5007307058888496,0.513582240008489,0.43508714657103664
292,n02391049,2926,354,500,3,0.3166969279539692,0.4159912515459,0.31496699102983994
293,n02391049,2620,562,800,3,0.5243392988953579,0.4836450777145281,0.38421607930198315
294,n02391049,2959,333,500,3,0.5208634535494739,0.48968264022957864,0.39704858123776043
295,n02391049,3072,310,454,3,0.6585209763447583,0.6442352620590439,0.4217999002175978
296,n02391049,3240,424,500,3,0.5309867814470514,0.4429313515191814,0.361297961617946
297,n02391049,3998,333,500,3,0.5274869162778495,0.5107842160736269,0.5029136711957601
298,n02391049,6467,333,500,3,0.3815406601191171,0.40902988573522764,0.3461675132619614
299,n02391049,2200,500,437,3,0.5272974707124228,0.5677978087786839,0.30671583904497757
300,n02391049,383,600,800,3,0.4090471183769839,0.4000347834335993,0.38506921112753667
301,n02391049,1270,500,333,3,0.47040091249136345,0.4534283348819479,0.3902051318704882
302,n02391049,708,376,500,3,0.6001635744957915,0.5214446252809424,0.3379737325918963
303,n02391049,544,333,500,3,0.5138953764639324,0.5095817709961478,0.5223307697637359
304,n02391049,2633,333,500,3,0.5824017421775985,0.5045637462623694,0.3795892806151901
305,n02391049,1439,333,500,3,0.47828165070303585,0.5265012432963421,0.40034444726925467
306,n02391049,7946,500,333,3,0.34390527295255446,0.3534159045144162,0.3206924536883026
307,n02391049,20969,333,500,3,0.5,0.5,0.5
308,n02391049,2786,338,500,3,0.5,0.5,0.5
309,n02391049,1172,338,500,3,0.588111780145129,0.5852215531882045,0.5874509803921568
310,n02391049,915,319,500,3,0.4858701498271225,0.4330974566802006,0.3495415797257564
311,n02391049,1126,333,500,3,0.46708465634406676,0.4262791689068864,0.31547323550325096
312,n02391049,984,615,410,3,0.44206023247900383,0.4465202194711727,0.4222400488002574
313,n02391049,7557,289,500,3,0.3824320333188165,0.40729257918808753,0.296212837956219
314,n02391049,7668,333,500,3,0.4543765591442024,0.44239995800438664,0.37761359927511917
315,n02391049,2637,335,500,3,0.42870614602361645,0.4919157305858316,0.40993685553410464
316,n02391049,2123,500,327,3,0.4799706506806544,0.4484498980059115,0.3915431636207207
317,n02391049,1073,375,500,3,0.5069762048153726,0.43890205607856453,0.33650509035962023
318,n02391049,8859,333,500,3,0.5235492238625985,0.46922653692502747,0.40727686701420646
319,n02391049,4576,500,423,3,0.4240773374745188,0.3983851051272284,0.35931034194080397
320,n02391049,9918,332,500,3,0.4017030776016491,0.43675976831282326,0.33682039584216933
321,n02391049,3333,333,500,3,0.553539072115318,0.5541719371618209,0.5062696209193023
322,n02391049,130,346,500,3,0.4587174345482914,0.5696441284971491,0.3956369117549671
323,n02391049,8856,989,1077,3,0.40458050262358464,0.4150900303783485,0.43669511184755594
324,n02391049,167,432,500,3,0.520550551383871,0.4817279469576301,0.42276611371032047
325,n02391049,121,348,500,3,0.4881572381570987,0.4755863721726784,0.33467045981465426
326,n02391049,168,364,500,3,0.4644547688134101,0.34189734148215906,0.21723183340407862
327,n02391049,1404,333,500,3,0.5158531061440643,0.43248190171908035,0.3145246665386692
328,n02391049,3306,305,500,3,0.5936402576594839,0.44447932220877967,0.27486439452564426
329,n02391049,3428,333,500,3,0.5257692847941471,0.50990164663943,0.3606007090470125
330,n02391049,1827,375,500,3,0.5446455871141859,0.4518897128468131,0.33487563852209395
